5	1	11	145	77.00
5	1	12	145	54.00
5	1	12	145	47.00
5	1	11	145	40.00
5	1	11	145	41.00
5	1	11	145	38.00
4	1	10	232	30.00
4	1	11	232	18.00
4	1	11	232	29.00
4	1	11	232	25.00
4	1	11	232	30.00
4	1	11	232	29.00
4	1	12	232	29.00
4	1	11	232	29.00
4	1	11	232	30.00
4	1	11	232	26.00
4	1	11	232	22.00
4	1	12	232	19.00
4	1	12	232	30.00
1	16288	100004	8	81210.00
1	16303	100002	8	71827.00
1	16301	100001	8	64518.00
1	1	12	7	3.00
1	1	11	7	6.00
1	16327	100006	8	72992.00
1	16331	100005	8	80787.00
1	16290	100004	8	57070.00
1	16304	100004	8	60162.00
1	1	10	7	5.00
1	16318	100005	8	68803.00
1	1	12	7	5.00
1	16303	100006	8	56070.00
1	16315	100003	8	70513.00
1	16308	100003	8	64422.00
1	16296	100003	8	64206.00
1	1	11	7	3.00
1	16325	100001	8	84078.00
1	1	11	7	4.00
1	16280	100001	8	42593.00
1	16291	100004	8	57793.00
1	16312	100006	8	60168.00
1	16282	100003	8	47296.00
1	1	11	7	4.00
1	16318	100005	8	67490.00
1	16285	100001	8	50921.00
1	16308	100004	8	66774.00
1	16283	100001	8	49170.00
1	16293	100002	8	54428.00
1	16306	100003	8	63764.00
2	1	12	163	25.00
2	1	12	163	25.00
2	1	11	163	25.00
2	1	11	163	25.00
2	1	11	163	25.00
2	1	12	163	29.00
2	1	11	163	25.00
2	1	11	163	25.00
2	1	11	163	24.00
2	1	12	163	24.00
2	1	11	163	25.00
2	1	12	163	24.00
2	1	12	163	24.00
2	1	11	163	25.00
2	1	11	163	28.00
2	1	10	163	26.00
2	1	12	163	25.00
2	1	10	163	33.00
2	1	12	163	26.00
2	1	12	163	25.00
2	1	12	163	24.00
2	1	11	163	20.00
2	1	12	163	25.00
2	1	11	163	24.00
2	1	11	163	24.00
2	1	11	163	25.00
2	1	11	163	24.00
2	1	11	163	25.00
2	1	11	163	25.00
2	1	11	163	24.00
3	1	10	38	15.00
3	1	11	38	15.00
3	1	11	38	15.00
3	1	10	38	15.00
3	1	10	38	16.00
3	1	10	38	15.00
3	1	11	38	15.00
3	1	11	38	15.00
3	1	11	38	15.00
3	1	10	38	15.00
3	1	12	38	15.00
3	1	10	38	15.00
3	1	10	38	17.00
3	1	10	38	15.00
3	1	11	38	16.00
3	1	12	38	16.00
3	1	11	38	16.00
3	16399	100002	39	52832.00
3	1	12	38	14.00
3	1	12	38	14.00
3	1	12	38	15.00
3	1	11	38	18.00
3	1	10	38	19.00
3	1	11	38	15.00
3	1	12	38	16.00
3	1	11	38	16.00
